"Enzyme","sample","Vmax.boot","Vmax.boot.SE","Vmax.boot.median","Vmax.boot.CIlow","Vmax.boot.CIhigh","Km.boot","Km.boot.SE","Km.boot.median","Km.boot.CIlow","Km.boot.CIhigh","Ki.boot","Ki.boot.SE","Ki.boot.median","Ki.boot.CIlow","Ki.boot.CIhigh","Rmax.boot.mean","Rmax.boot.SE","Rmax.boot.median","Rmax.boot.CIlow","Rmax.boot.CIhigh","SRmax05.boot.mean","SRmax05.boot.SE","SRmax05.boot.median","SRmax05.boot.CIlow","SRmax05.boot.CIhigh"
"BG","13",38563.3442664316,2740.37037693105,38288.6606256908,33595.2020331416,44280.4427603082,83.9301740700121,10.6144400399157,83.4130899649952,64.766760826247,106.380827350531,1465.65112461354,309.495996626224,1422.39729465344,1006.72924691663,2206.41179223465,25894.2673763584,546.802186037636,25847.2130878404,24932.4697959484,27048.710258847,43.020013697248,2.42619167109057,43.0122873521262,38.286799487458,47.8067604410962
"BG","14",317.555705807739,14.4633422004384,316.857514149568,290.95995199186,346.833935544604,39.7368793379469,3.97489294079856,39.4934006943261,32.4627182486903,48.1547922462049,1611.0672977486,245.033331669776,1594.14666416739,1184.05434320301,2161.48137140022,240.951129698098,4.6491263060072,240.856527900859,232.017494621915,249.890304816994,24.5015172531785,1.44685909133458,24.4782878575586,21.8306363137819,27.4256735383667
"BG","15",3017.00341173217,116.624348234922,3011.24551569836,2789.03375655616,3271.51004161497,69.2819309706638,4.89588018350392,68.953340205699,60.1734042376774,79.3443453165311,1287.18364590452,136.403928908931,1280.85228063813,1042.91707144803,1594.80096905032,2056.80578411529,26.6621486717173,2056.04911352302,2006.28433413639,2111.26014430145,36.3581439689021,1.2197745408766,36.3675406515235,34.0481063336013,38.8356566564919
"BG","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BG","17",5609.6073069193,414.005931947324,5554.67912659934,4946.15502754422,6553.29430574528,66.4944166949683,8.93673184658346,65.7225882404348,50.8686296782984,86.0288252825158,1326.89256015216,272.399253721939,1297.87270778781,863.141838801792,1946.80299431674,3848.04826573319,94.2044297222894,3837.3293138864,3680.61980270749,4044.41353503379,35.1566018160493,2.22727485933667,35.125720453484,30.8228196979322,39.6627926787256
"BG","18",13563.3443223873,796.833873814576,13525.1022469934,12195.7827037766,15356.037207341,70.2441072690119,7.80693799418171,70.0482707455367,55.8919919724321,87.0259203429428,1708.25918638007,330.603016893108,1661.991118969,1172.62916465591,2490.39737716357,9598.42935118819,184.081990226995,9580.50853827043,9271.0783221712,10009.8626540262,38.9248270750166,2.1111248861879,38.9434105972665,34.6049780131851,43.1793605218815
"BG","19",3623.08501042568,76.1499693906388,3623.59457016408,3479.3100705523,3777.0093073614,73.2214130735337,2.8029853761236,73.148171839245,68.0975661009476,78.5890136026372,1689.7971001208,111.618273808902,1679.29801855768,1489.74366687529,1918.98100314007,2556.3691062029,17.9628604197409,2556.75449420567,2520.3206234861,2592.07106061088,40.4527893646672,0.733748258193942,40.4658451273622,39.0269035400059,41.8345944421646
"BG","20",6147.29104249023,143.435274978251,6139.94312920254,5880.99475874149,6448.44837271463,59.1011033523907,2.6892757829127,59.0944267202579,53.9484579395898,64.5217888221139,1996.9944318876,166.694682382253,1991.9437441877,1693.42799812843,2333.0366236362,4569.46038849707,38.2572352931135,4567.81408910706,4497.15997828991,4649.27757923228,35.3386089882382,0.822090172536454,35.346555113031,33.7025292938203,36.9563303943416
"BG","21",3698.84573718533,188.854963651423,3696.55765384395,3366.42672849018,4109.77746397067,71.4852246076491,6.82674443889951,71.254472772989,59.6814210519357,86.9899142495494,1721.66055292961,274.718180504833,1693.92033710994,1208.22755928545,2287.50738866219,2617.65229544985,43.7786988092572,2618.57951365488,2522.71134525407,2700.18705424923,39.6310146228741,1.77626498957871,39.6318138615579,36.3132358485997,43.4021354783742
"BG","22",3968.65539208132,104.512489842513,3969.10454372636,3773.96539959837,4178.94857580801,59.2868772179291,2.9997157827629,59.3167896104198,53.6754163127668,65.3688409438801,1570.70417777419,128.839422201499,1561.83135030608,1341.86515414614,1839.28610284049,2855.25731243301,27.8470836585174,2855.62118520358,2800.10221584014,2909.33991153633,33.7221913225431,0.88135635146154,33.7069737271809,32.0178206419813,35.4874323845534
"BG","23",23595.6798796607,592.524413367958,23575.2984150079,22467.1550390028,24830.5876928258,88.0636418252257,3.66760662442777,88.0930813459104,80.894607070724,95.2181013300298,818.678742589638,43.6811117614386,815.714408225302,740.644811392646,909.427026352161,14239.7326369921,107.158943322132,14228.6555869333,14045.036622754,14465.8051027167,38.8601420081019,0.684925849447339,38.8669819531661,37.5258162542991,40.1813243380558
