"Enzyme","sample","Vmax.boot","Vmax.boot.SE","Vmax.boot.median","Vmax.boot.CIlow","Vmax.boot.CIhigh","Km.boot","Km.boot.SE","Km.boot.median","Km.boot.CIlow","Km.boot.CIhigh","Ki.boot","Ki.boot.SE","Ki.boot.median","Ki.boot.CIlow","Ki.boot.CIhigh","Rmax.boot.mean","Rmax.boot.SE","Rmax.boot.median","Rmax.boot.CIlow","Rmax.boot.CIhigh","SRmax05.boot.mean","SRmax05.boot.SE","SRmax05.boot.median","SRmax05.boot.CIlow","SRmax05.boot.CIhigh"
"AP","13",42398.9761939158,1861.82704425264,42338.494503275,38933.5267017889,46258.4992741426,93.5683364960556,7.5397693449935,93.4117516346735,79.7422728936096,108.269288180287,7138.01245016705,4748.11114430419,6128.20975644848,3407.88852934214,16354.1292004962,33989.2461333741,361.612902923341,33987.4462175833,33318.6432927356,34674.9097132204,63.0655283277089,2.25467255679232,63.0113040589001,58.8806464626671,67.4423731166774
"AP","14",966.749470758607,29.1117568294174,967.59051554964,909.91410852628,1021.06918701377,8.03639994305969,1.23100894502327,8.02364406763801,5.71423969334989,10.4652944601079,9999362.86350872,7586.32155714322,9999993.16118513,9999647.85566397,1e+07,965.021710923848,28.9729444972863,965.815561330273,908.528293033731,1019.02957531324,8.46595035461439,1.23246417863359,8.05513830125061,6.26510756763937,10.7401844016675
"AP","15",5309.02271705808,307.284709673583,5297.69678814717,4745.61683680625,5925.1358940046,85.3048100523072,9.44549357944181,84.5035680327979,69.3114166637815,105.268645689481,5006.99432821831,2444.72390424535,4446.9192896482,2443.06766220864,11297.0911432265,4149.83683678931,58.7850668294759,4154.61469170895,4021.59569375188,4254.39948573138,55.1487759172778,2.62090179326979,55.0491863792111,50.283552042276,60.4257994772916
"AP","16",4640.30595704908,182.072823527057,4630.28712642039,4307.35282335633,5000.49660400904,81.1883812978326,6.01971666188788,80.9975704610454,70.4979668344612,93.0654487899534,9018.57586047442,6438.62630060169,7556.58330524505,4249.62791637252,22793.9903888186,3844.93394658966,39.0802618473172,3846.17232771693,3766.14954698928,3915.21630983754,57.7780834164445,1.87792927697493,57.798944365157,54.2698365002559,61.6417507069381
"AP","17",17581.4464400545,586.248577805844,17594.3743839131,16438.4145815698,18725.3281653942,65.431247676015,4.32504067859882,65.3194959889452,57.3815089443929,73.8506518037117,7486.05262417059,3233.48160875031,6829.21025499028,4147.00446596801,14378.294786178,14699.4075620969,131.848172146995,14708.2226764755,14431.1813544527,14934.4527136695,47.2570271694219,1.42636932741721,47.2546243919105,44.5181277816445,49.9911210021765
"AP","18",20999.2199216023,902.954934730834,21021.5233320109,19198.9081398211,22802.1078489085,111.250830157063,8.43628959748578,111.224751084652,95.3678557307006,128.919535056523,3648.45434586874,879.999009593142,3509.40638815321,2383.74981878477,5828.72481838515,15471.3146488175,148.816628177452,15476.6879061429,15155.4133273055,15754.6253145808,65.6107009054958,1.98828655560149,65.468258981942,62.0916725588046,69.6577273217606
"AP","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AP","20",9378.25129757876,392.552821605644,9362.18584316405,8679.83347447732,10202.19825565,73.8953472170272,6.24072462106193,73.3822152827283,63.108681904118,87.9553711205187,9094.80595401909,13118.4826792872,7085.80023828686,3721.03076586965,21780.9173768582,7795.1687377871,87.4624706775005,7795.36595245439,7621.14605072035,7963.82073420855,52.8461035657647,2.04701619999828,52.7403354815292,49.0758162586982,56.9078279310233
"AP","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AP","22",2420.90059491339,97.671480034347,2417.25597193645,2244.24291243183,2617.45817454565,82.3889095243877,6.3925226132746,82.260635184119,70.3894500202219,96.236329334505,3376982.78984465,80739940.7939973,9569.25372560456,4681.50302052126,74158.284898797,2049.77061053963,30.708271385818,2047.18242907145,1999.04289511814,2124.60016141619,60.8343366285849,2.42950255797864,60.6941340833848,56.4428310998988,65.9404228715164
"AP","23",20269.5722472504,423.440604078784,20247.2454837737,19476.9200691915,21125.2749360152,48.0948966288597,2.20630867985206,47.9284673456202,43.8364898733629,52.5380042937558,11212.6591584483,4102.02398796945,10435.7666417315,6569.76690691946,20060.9690852611,17841.0173449852,109.288817422496,17844.9961953008,17617.3229477455,18046.0289513177,37.941858843996,0.855656947885323,37.9201901639024,36.3724273000696,39.608658742629
"AP","24",18696.7528028851,682.109290698394,18718.0943808892,17295.9962816029,19997.2199005169,121.307231286289,7.80390973015468,121.196470196333,106.207530266274,137.271582727347,5654.54114500966,2209.19015987325,5264.80744977708,3395.44776857985,9988.64204847632,14348.4173118895,103.87063229262,14361.7131957376,14100.3889778602,14510.8603778068,76.250402528596,1.92200129867456,76.0436563443481,73.0114853673437,80.5121188367757
