"Enzyme","sample","Vmax","Vmax_se","Km","Km_se","Ki","Ki_se","Rmax","SRmax","SRmax05","SRmax05highS","max_pre_decrease_S","Sinhibition","INHbetter_aov_pvalue"
"BG","108",654.456948436657,25.0991274223467,28.1446456378727,2.34486999352066,418.820604602547,34.2162828869487,431.000923389429,108.570518569169,14.0504301458651,839.611358838616,100,TRUE,4.32901045274308e-18
"BG","109",249.210023551989,19.9884190865191,25.4007729346585,4.62866270018354,484.844395986746,87.6910970993269,170.952298845783,110.974872881662,13.4625983403796,915.854821224889,100,TRUE,6.96164856798838e-11
"BG","110",135.440159396041,13.8107882983943,28.5161551133354,5.85151857696255,252.858549006616,51.1884092711773,81.0223170616987,84.9149786857748,12.4327961592134,580.327504860437,100,TRUE,1.17336390399642e-12
"BG","111",261.54040935915,13.5428051177057,27.6929935693602,3.19028426022172,497.788712533998,57.157164973544,177.709645125989,117.410645237577,14.4664381370832,953.719770972212,100,TRUE,2.12559191907445e-14
"BG","112",252.153467799577,5.58941169395077,16.8720798602924,1.08898137441362,2871.08719467333,355.699770554221,218.633216900881,220.093644693324,12.9648121536522,3740.30439908945,500,TRUE,1.985828074219e-09
"BG","113",243.28569443887,12.1921664164248,35.171022337592,3.93013729176131,1228.31077855798,181.09933024805,181.769509306793,207.84837220957,21.2026542307992,2039.25610653243,500,TRUE,4.53582979596612e-10
"BG","114",60.5881843157623,5.18677505723027,19.3833457147859,4.44933353623528,1338.79099014883,395.332680999134,48.8357935083504,161.090808558078,13.1785459946502,1971.56823801447,100,TRUE,4.38159717945818e-05
"BG","115",33692.7688398814,2174.02065719574,483.123988994014,41.5543131574394,1041.87341654365,136.366045895897,14264.9873689212,709.47448229474,134.458860280881,3750.10677213303,500,TRUE,2.18540700993011e-12
"BG","116",3489.82425127103,140.008552529427,85.1551620118573,6.51192832399746,8785.61522222542,3890.6446372405,2915.7150862455,864.951147535192,61.4176732423229,12184.5935166372,500,TRUE,0.0221854513005627
"BG","117",4014.84194290893,735.817434996504,194.593765421632,51.3631972384835,941.478658478898,369.140200720321,2102.82358901928,428.025556734076,70.9737346799777,2583.13866499896,500,TRUE,9.94714359743122e-05
"BG","118",5424.98714308216,586.515628045696,186.128879260298,33.4347172389398,9660.31895259239,11452.578998163,4246.18682902588,1340.91921454763,120.694798789166,14910.9830469101,1000,FALSE,0.369528448548638
"BG","119",338.34196546069,12.8923575572736,22.2097117497162,2.21090236220226,1708.90734094673,249.044137684852,275.521907176589,194.818734852172,15.3532516315143,2473.88758327447,500,TRUE,3.11611148453008e-09
"BG","120",185.582638966556,7.05862295010888,23.6839100854518,2.38813904651837,3561.54185842957,833.288243910635,159.559466161264,290.432844459126,17.9505448420582,4706.44450935101,500,TRUE,3.90238991206039e-05
"BG","121",190.096290837137,15.6558393028005,31.1237740126655,5.67069153869748,666.611356817597,128.306214089796,132.734418399524,144.039790418714,16.9263680110001,1226.14665621216,100,TRUE,1.77747425367518e-09
"BG","122",183.314861563565,9.90980636683448,32.1915151431224,3.80139326648085,643.709382089082,79.8098029932525,126.663777849763,143.951312329171,17.2470919262274,1202.38407374074,100,TRUE,3.18186915886574e-13
