"Enzyme","sample","Vmax.boot","Vmax.boot.SE","Vmax.boot.median","Vmax.boot.CIlow","Vmax.boot.CIhigh","Km.boot","Km.boot.SE","Km.boot.median","Km.boot.CIlow","Km.boot.CIhigh"
"AP","110",142.482332743073,5.11149444283734,142.56732938821,132.411452050663,152.423255175958,43.7440192466494,6.06580852896872,43.355807498755,33.6834520198166,57.0982599575611
"AP","111",510.940601092449,13.8009271658081,512.200039082743,481.001479039469,535.003166358062,8.48292704137375,1.18938926907201,8.35045925664289,6.5801510800695,11.0343335831797
"AP","112",593.31495834058,12.5458005662777,593.351945999577,568.160467687544,616.901574265729,12.9821387751751,1.27290011606842,12.9555186835906,10.6998029697613,15.6058537420208
"AP","113",254.773734810662,7.33898781151429,254.610765414642,240.825721724324,269.282464005076,17.5817401674813,2.23414575660438,17.5290265069789,13.440235088115,22.3107787790984
"AP","114",58.9298166173824,4.68061537085242,58.9426233037245,49.8255427296122,68.6468343380439,0.795128401396277,1.23712843835404,0.604492892915661,-1.02453240773659,3.99871171372706
"AP","115",9559.21307795317,286.253320951001,9572.43604093579,8958.03005352192,10110.0285011984,87.6057094727813,8.95467422333545,87.0514406172778,72.0668763698747,107.549684273503
"AP","116",2607.35336289735,61.0319756401452,2607.55496132968,2486.30138079128,2726.07238497127,17.5382974604684,1.76620693147328,17.4367336681439,14.1416612704334,21.1121430606826
"AP","117",1525.43056387158,41.9877349297234,1526.18031944748,1447.43899714438,1606.3358203567,27.8138577982666,3.0367028935959,27.6139441372166,22.2329741168071,33.833306740859
"AP","118",3620.85354476664,106.434804584374,3616.83327126582,3411.94685888931,3825.47021443625,25.2751476555658,3.17628206872239,25.1662384730596,19.4207875339853,31.3964987268283
"AP","119",731.82543055632,22.5732753006974,732.933110258042,686.110293714851,771.178254076867,5.92424618480245,1.06359669941412,5.84766936220979,4.14449341377189,8.21137400396693
"AP","120",355.456418198232,10.2952084406866,355.447144910116,334.327840866281,375.828806637132,9.22368557117507,1.36952994454485,9.14331722714695,6.76679483643267,11.9919108556859
"AP","121",558.763787414794,18.1194421993361,558.524231213026,525.712776053776,595.815714367131,19.2284870889136,2.66066845377467,18.8982287677754,14.8012712100002,25.0787535938063
"AP","122",58.1319081271826,5.01705143451957,58.264808259671,47.7267593829548,67.3109603066092,11.7559770669779,5.15349119514457,10.6723811876573,4.6631322836134,25.0785344831702
