"Enzyme","sample","RMSE","RMSEp1","RMSEp2","MAPE","MAPEp1","MAPEp2","biasPERCENT","biasPERCENTp1","biasPERCENTp2","biasMEANRES","biasMEANRESp1","biasMEANRESp2","Rsquared","PRSEmax","PRSE_Vmax","PRSE_Km","RMSEp1pdS","MAPEp1pdS","biasPERCENTp1pdS","biasMEANRESp1pdS","Sinhibition","INHbetter_aov_pvalue"
"AP","61",25.4607728533318,22.3097595144332,39.3878720226368,13.4438363588629,13.3873992410578,13.7824590656932,3.68917074142717,2.00695602071616,13.7824590656932,0.287548142100196,-5.06415817501706,37.749492361921,0.957798936929201,13.5599321305722,3.67197871015744,13.5599321305722,14.9417269185143,12.8005262275844,-1.27646881221723,-1.30287265626737,TRUE,0.000248801457639326
"AP","62",7.54971421012847,7.43354066517406,7.83261318074396,9.73434153568719,10.1628121257127,8.6631650606235,2.70218455060707,0.498477039068469,8.21145332945356,0.224345294577976,-1.68180715568096,5.94280264535479,0.942613164352313,15.3144819431977,3.27458912793117,15.3144819431977,3.86981534884563,6.69954586954101,-2.04346282527855,-0.319278692643054,TRUE,0.000120768122886233
"AP","63",355.5234555079,380.773422215301,121.852769852103,9.20582358840145,10.463107052066,1.662122806414,-4.05963457927947,-4.69154222051147,-0.268188731887483,-51.1704262506726,-55.489648188655,-20.9358726847962,0.98238271525447,8.41654195865586,2.04624254353915,8.41654195865586,380.683581853259,10.4011262114434,-4.65985575745065,-57.3876665493832,TRUE,1
"AP","64",144.93948153029,155.567556295337,42.9486404170048,7.06405544486543,8.043604737308,1.18675969021002,-2.43409775053255,-2.7150351385399,-0.748473422488477,-16.507348336354,-15.1722483828666,-25.8530480107658,0.986707767233957,7.16144688344794,1.61405992839527,7.16144688344794,155.296133704569,7.87306956195708,-2.70411129759503,-17.8973799294985,TRUE,1
"AP","65",379.461731068198,379.461731068198,NA,8.0420094184281,8.0420094184281,NA,-5.26857442749476,-5.26857442749476,NA,-76.8465051843295,-76.8465051843295,NA,0.994387675289686,5.07924139457327,1.37730081047792,5.07924139457327,379.461731068198,8.0420094184281,-5.26857442749476,-76.8465051843295,FALSE,1
"AP","66",616.238591374952,616.238591374952,NA,2.1474167246767,2.1474167246767,NA,-0.572122167339384,-0.572122167339384,NA,-11.9717876589695,-11.9717876589695,NA,0.998614104080058,2.48058076217245,0.704511873366673,2.48058076217245,616.238591374952,2.1474167246767,-0.572122167339384,-11.9717876589695,FALSE,0.00105161306679262
"AP","67",142.367964593414,142.367964593414,NA,9.77128587670497,9.77128587670497,NA,-6.69255636927126,-6.69255636927126,NA,-27.6943843890977,-27.6943843890977,NA,0.995056903023021,5.08399804816911,1.49149234187935,5.08399804816911,142.367964593414,9.77128587670497,-6.69255636927126,-27.6943843890977,FALSE,0.484986332142494
"AP","68",125.82596614979,133.499145393104,62.3945941453446,6.04525853616291,6.84575033071642,1.24230776884186,-3.27063689124703,-4.02279433459518,1.24230776884186,-18.6857131169223,-29.1326313694722,54.442714650927,0.994759009028126,4.70408017673081,1.22024328764135,4.70408017673081,131.549626520306,7.17997321968376,-4.23095789217438,-23.981731832274,TRUE,1
"AP","69",52.8203233294143,50.6661949272924,64.2458251243199,10.0873062511939,11.1604665176521,3.64834465244456,-5.57348742983702,-7.0845696575813,3.49300593662866,-7.91762922361035,-14.9169129486248,41.0773568514905,0.988872112034854,7.03087470341746,1.95534815975886,7.03087470341746,46.9565132412447,11.8328929677582,-7.93094002625882,-11.3367576682041,TRUE,0.274702438385602
"AP","70",229.315993654061,229.315993654061,NA,9.70144109487264,9.70144109487264,NA,-6.35510883066375,-6.35510883066375,NA,-39.7839193893415,-39.7839193893415,NA,0.992198954840772,6.06331801155091,1.72462131776355,6.06331801155091,229.315993654061,9.70144109487264,-6.35510883066375,-39.7839193893415,FALSE,1
